id,arquivo,linha,funcao,camada,feature,moderno_ou_legado,opcoes_diretas,opcoes_mapeadas,compartilhada,chamadas_detectadas_qtd
src/features/editor/sei-pro-editor.js:1863:getSearchLegis,src/features/editor/sei-pro-editor.js,1863,getSearchLegis,feature,editor,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,28
src/features/editor/sei-pro-editor.js:1954:getDialogLegisSEI,src/features/editor/sei-pro-editor.js,1954,getDialogLegisSEI,feature,editor,moderno,substituiselecao,notificacaonovoprocesso;substituiselecao,sim,28
src/features/editor/sei-pro-editor.js:2205:convertFirstLetter,src/features/editor/sei-pro-editor.js,2205,convertFirstLetter,feature,editor,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,6
src/features/editor/sei-pro-editor.js:2216:getCitacaoDocumento,src/features/editor/sei-pro-editor.js,2216,getCitacaoDocumento,feature,editor,moderno,,citacaodoc;gerenciarprescricoes;gerenciarprojetos,sim,4
src/features/editor/sei-pro-editor.js:2226:setTimeout,src/features/editor/sei-pro-editor.js,2226,setTimeout,feature,editor,moderno,debugpage,debugpage,não,5
src/features/editor/sei-pro-editor.js:2234:getDialogCitacaoDocumento,src/features/editor/sei-pro-editor.js,2234,getDialogCitacaoDocumento,feature,editor,moderno,,citacaodoc,não,14
src/features/editor/sei-pro-editor.js:2294:insertCitacaoDocumento,src/features/editor/sei-pro-editor.js,2294,insertCitacaoDocumento,feature,editor,moderno,citacaodoc,citacaodoc,não,8
src/features/editor/sei-pro-editor.js:2313:getNotaRodape,src/features/editor/sei-pro-editor.js,2313,getNotaRodape,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:2317:getDialogNotaRodape,src/features/editor/sei-pro-editor.js,2317,getDialogNotaRodape,feature,editor,moderno,,notificacaonovoprocesso,não,7
src/features/editor/sei-pro-editor.js:2346:setTimeout,src/features/editor/sei-pro-editor.js,2346,setTimeout,feature,editor,moderno,,,não,5
src/features/editor/sei-pro-editor.js:2466:updateNrABNT,src/features/editor/sei-pro-editor.js,2466,updateNrABNT,feature,editor,moderno,,,não,13
src/features/editor/sei-pro-editor.js:2497:insertNtRodape,src/features/editor/sei-pro-editor.js,2497,insertNtRodape,feature,editor,moderno,,,não,9
src/features/editor/sei-pro-editor.js:2514:reorderNtRodape,src/features/editor/sei-pro-editor.js,2514,reorderNtRodape,feature,editor,moderno,,notificacaonovoprocesso,não,10
src/features/editor/sei-pro-editor.js:2539:initAddButtonTarjaSigilo,src/features/editor/sei-pro-editor.js,2539,initAddButtonTarjaSigilo,feature,editor,moderno,,,não,1
src/features/editor/sei-pro-editor.js:2544:setTimeout,src/features/editor/sei-pro-editor.js,2544,setTimeout,feature,editor,moderno,debugpage,debugpage,não,3
src/features/editor/sei-pro-editor.js:2550:addButtonTarjaSigilo,src/features/editor/sei-pro-editor.js,2550,addButtonTarjaSigilo,feature,editor,moderno,,,não,11
src/features/editor/sei-pro-editor.js:2564:setDocCertidao,src/features/editor/sei-pro-editor.js,2564,setDocCertidao,feature,editor,moderno,,debugpage;editarimagens;teclasatalho,sim,28
src/features/editor/sei-pro-editor.js:2660:setDocAutomatico,src/features/editor/sei-pro-editor.js,2660,setDocAutomatico,feature,editor,moderno,,debugpage;editarimagens;teclasatalho,sim,18
src/features/editor/sei-pro-editor.js:2682:setTimeout,src/features/editor/sei-pro-editor.js,2682,setTimeout,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:2694:replaceDadosEditor,src/features/editor/sei-pro-editor.js,2694,replaceDadosEditor,feature,editor,moderno,,citacaodoc;notificacaonovoprocesso,sim,25
src/features/editor/sei-pro-editor.js:2749:arrayDadosEditor,src/features/editor/sei-pro-editor.js,2749,arrayDadosEditor,feature,editor,moderno,,,não,9
src/features/editor/sei-pro-editor.js:2793:getDadosEditor,src/features/editor/sei-pro-editor.js,2793,getDadosEditor,feature,editor,moderno,,notificacaonovoprocesso,não,6
src/features/editor/sei-pro-editor.js:2804:setTimeout,src/features/editor/sei-pro-editor.js,2804,setTimeout,feature,editor,moderno,debugpage,debugpage,não,6
src/features/editor/sei-pro-editor.js:2815:getDialogDadosEditor,src/features/editor/sei-pro-editor.js,2815,getDialogDadosEditor,feature,editor,moderno,substituiselecao,notificacaonovoprocesso;substituiselecao,sim,25
src/features/editor/sei-pro-editor.js:3036:removeDynamicField,src/features/editor/sei-pro-editor.js,3036,removeDynamicField,feature,editor,moderno,,notificacaonovoprocesso,não,8
src/features/editor/sei-pro-editor.js:3046:editDynamicField,src/features/editor/sei-pro-editor.js,3046,editDynamicField,feature,editor,moderno,,,não,6
src/features/editor/sei-pro-editor.js:3054:newDynamicField,src/features/editor/sei-pro-editor.js,3054,newDynamicField,feature,editor,moderno,,,não,24
src/features/editor/sei-pro-editor.js:3107:updateDynamicField,src/features/editor/sei-pro-editor.js,3107,updateDynamicField,feature,editor,moderno,,notificacaonovoprocesso,não,16
src/features/editor/sei-pro-editor.js:3135:getDialogDadosEditor_htmlListTag,src/features/editor/sei-pro-editor.js,3135,getDialogDadosEditor_htmlListTag,feature,editor,moderno,,,não,0
src/features/editor/sei-pro-editor.js:3145:insertDadosEditor,src/features/editor/sei-pro-editor.js,3145,insertDadosEditor,feature,editor,moderno,,,não,3
src/features/editor/sei-pro-editor.js:3151:getSumarioDocumento,src/features/editor/sei-pro-editor.js,3151,getSumarioDocumento,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:3155:getListStylesDocumento,src/features/editor/sei-pro-editor.js,3155,getListStylesDocumento,feature,editor,moderno,,,não,11
src/features/editor/sei-pro-editor.js:3174:updateSelectDialog,src/features/editor/sei-pro-editor.js,3174,updateSelectDialog,feature,editor,moderno,,,não,3
src/features/editor/sei-pro-editor.js:3182:getDialogSumarioDocumento,src/features/editor/sei-pro-editor.js,3182,getDialogSumarioDocumento,feature,editor,moderno,,,não,9
src/features/editor/sei-pro-editor.js:3250:getDialogSumarioDocumento_,src/features/editor/sei-pro-editor.js,3250,getDialogSumarioDocumento_,feature,editor,moderno,substituiselecao,notificacaonovoprocesso;substituiselecao,sim,9
src/features/editor/sei-pro-editor.js:3315:insertSumarioDocumento,src/features/editor/sei-pro-editor.js,3315,insertSumarioDocumento,feature,editor,moderno,,notificacaonovoprocesso,não,14
src/features/editor/sei-pro-editor.js:3336:getTinyUrl,src/features/editor/sei-pro-editor.js,3336,getTinyUrl,feature,editor,moderno,,,não,9
src/features/editor/sei-pro-editor.js:3379:setTimeout,src/features/editor/sei-pro-editor.js,3379,setTimeout,feature,editor,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,10
src/features/editor/sei-pro-editor.js:3422:ajaxTinyUrl,src/features/editor/sei-pro-editor.js,3422,ajaxTinyUrl,feature,editor,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,9
src/features/editor/sei-pro-editor.js:3455:getQrCode,src/features/editor/sei-pro-editor.js,3455,getQrCode,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:3459:getDialogQrCode,src/features/editor/sei-pro-editor.js,3459,getDialogQrCode,feature,editor,moderno,,notificacaonovoprocesso,não,11
src/features/editor/sei-pro-editor.js:3535:setTimeout,src/features/editor/sei-pro-editor.js,3535,setTimeout,feature,editor,moderno,substituiselecao,substituiselecao,não,10
src/features/editor/sei-pro-editor.js:3586:resetOptionsQR,src/features/editor/sei-pro-editor.js,3586,resetOptionsQR,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:3611:toggleOptionsQR,src/features/editor/sei-pro-editor.js,3611,toggleOptionsQR,feature,editor,moderno,,,não,5
src/features/editor/sei-pro-editor.js:3617:tipQrCodeUrl,src/features/editor/sei-pro-editor.js,3617,tipQrCodeUrl,feature,editor,moderno,,notificacaonovoprocesso,não,5
src/features/editor/sei-pro-editor.js:3626:setInputTinyUrl,src/features/editor/sei-pro-editor.js,3626,setInputTinyUrl,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:3630:convertTinyURL,src/features/editor/sei-pro-editor.js,3630,convertTinyURL,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:3634:updateQrCode,src/features/editor/sei-pro-editor.js,3634,updateQrCode,feature,editor,moderno,,,não,14
src/features/editor/sei-pro-editor.js:3686:setQrCode,src/features/editor/sei-pro-editor.js,3686,setQrCode,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:3694:loadResizeImg,src/features/editor/sei-pro-editor.js,3694,loadResizeImg,feature,editor,moderno,,,não,7
src/features/editor/sei-pro-editor.js:3706:insertTextTotLink,src/features/editor/sei-pro-editor.js,3706,insertTextTotLink,feature,editor,moderno,,,não,6
src/features/editor/sei-pro-editor.js:3713:setTimeout,src/features/editor/sei-pro-editor.js,3713,setTimeout,feature,editor,moderno,,,não,3
src/features/editor/sei-pro-editor.js:3721:insertProtocoloOnBox,src/features/editor/sei-pro-editor.js,3721,insertProtocoloOnBox,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:3723:setTimeout,src/features/editor/sei-pro-editor.js,3723,setTimeout,feature,editor,moderno,,,não,6
src/features/editor/sei-pro-editor.js:3731:openLinkPro,src/features/editor/sei-pro-editor.js,3731,openLinkPro,feature,editor,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,5
src/features/editor/sei-pro-editor.js:3740:removeLinkPro,src/features/editor/sei-pro-editor.js,3740,removeLinkPro,feature,editor,moderno,,notificacaonovoprocesso,não,7
src/features/editor/sei-pro-editor.js:3747:copyLinkPro,src/features/editor/sei-pro-editor.js,3747,copyLinkPro,feature,editor,moderno,,,não,5
src/features/editor/sei-pro-editor.js:3752:setTimeout,src/features/editor/sei-pro-editor.js,3752,setTimeout,feature,editor,moderno,,,não,3
src/features/editor/sei-pro-editor.js:3756:editLinkPro,src/features/editor/sei-pro-editor.js,3756,editLinkPro,feature,editor,moderno,,,não,1
src/features/editor/sei-pro-editor.js:3759:getDialogLinkPro,src/features/editor/sei-pro-editor.js,3759,getDialogLinkPro,feature,editor,moderno,,gerenciarprescricoes;gerenciarprojetos;notificacaonovoprocesso,sim,10
src/features/editor/sei-pro-editor.js:3789:setTimeout,src/features/editor/sei-pro-editor.js,3789,setTimeout,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:3820:openDialogBatchImgQuality,src/features/editor/sei-pro-editor.js,3820,openDialogBatchImgQuality,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:3824:getDialogBatchImgQuality,src/features/editor/sei-pro-editor.js,3824,getDialogBatchImgQuality,feature,editor,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;notificacaonovoprocesso;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,9
src/features/editor/sei-pro-editor.js:3866:initDialogUploadImgBase64,src/features/editor/sei-pro-editor.js,3866,initDialogUploadImgBase64,feature,editor,moderno,editarimagens,editarimagens;filtrarpaginapelapesquisarapida,sim,2
src/features/editor/sei-pro-editor.js:3871:openDialogUploadImgBase64,src/features/editor/sei-pro-editor.js,3871,openDialogUploadImgBase64,feature,editor,moderno,,,não,1
src/features/editor/sei-pro-editor.js:3874:getDialogUploadImgBase64,src/features/editor/sei-pro-editor.js,3874,getDialogUploadImgBase64,feature,editor,moderno,,notificacaonovoprocesso,não,1
src/features/editor/sei-pro-editor.js:3885:fileSupport,src/features/editor/sei-pro-editor.js,3885,fileSupport,feature,editor,moderno,,,não,1
src/features/editor/sei-pro-editor.js:3898:imagePreviewLoad,src/features/editor/sei-pro-editor.js,3898,imagePreviewLoad,feature,editor,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,18
src/features/editor/sei-pro-editor.js:3964:loopFileUpload,src/features/editor/sei-pro-editor.js,3964,loopFileUpload,feature,editor,moderno,,,não,5
src/features/editor/sei-pro-editor.js:3977:imagePreview,src/features/editor/sei-pro-editor.js,3977,imagePreview,feature,editor,moderno,,,não,9
src/features/editor/sei-pro-editor.js:4010:getImageDimensions,src/features/editor/sei-pro-editor.js,4010,getImageDimensions,feature,editor,moderno,,,não,5
src/features/editor/sei-pro-editor.js:4026:imageDimensions,src/features/editor/sei-pro-editor.js,4026,imageDimensions,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:4044:integerValue,src/features/editor/sei-pro-editor.js,4044,integerValue,feature,editor,moderno,,,não,5
src/features/editor/sei-pro-editor.js:4051:addImgOnEditor,src/features/editor/sei-pro-editor.js,4051,addImgOnEditor,feature,editor,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,58
src/features/editor/sei-pro-editor.js:4522:hideLinkTips,src/features/editor/sei-pro-editor.js,4522,hideLinkTips,feature,editor,moderno,,notificacaonovoprocesso,não,4
src/features/editor/sei-pro-editor.js:4529:showLinkTips,src/features/editor/sei-pro-editor.js,4529,showLinkTips,feature,editor,moderno,,notificacaonovoprocesso,não,15
src/features/editor/sei-pro-editor.js:4554:openImageEditorPro,src/features/editor/sei-pro-editor.js,4554,openImageEditorPro,feature,editor,moderno,,,não,1
src/features/editor/sei-pro-editor.js:4557:initDialogImageEditorPro,src/features/editor/sei-pro-editor.js,4557,initDialogImageEditorPro,feature,editor,moderno,editarimagens,editarimagens;filtrarpaginapelapesquisarapida,sim,2
src/features/editor/sei-pro-editor.js:4562:getDialogImageEditorPro,src/features/editor/sei-pro-editor.js,4562,getDialogImageEditorPro,feature,editor,moderno,editarimagens,editarimagens;filtrarpaginapelapesquisarapida;notificacaonovoprocesso,sim,11
src/features/editor/sei-pro-editor.js:4587:checkLoadFileRobot,src/features/editor/sei-pro-editor.js,4587,checkLoadFileRobot,feature,editor,moderno,,,não,13
src/features/editor/sei-pro-editor.js:4631:setTimeout,src/features/editor/sei-pro-editor.js,4631,setTimeout,feature,editor,moderno,,,não,4
src/features/editor/sei-pro-editor.js:4661:pageImageBackground,src/features/editor/sei-pro-editor.js,4661,pageImageBackground,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:4665:getDialogPageImageBackground,src/features/editor/sei-pro-editor.js,4665,getDialogPageImageBackground,feature,editor,moderno,,notificacaonovoprocesso,não,2
src/features/editor/sei-pro-editor.js:4679:getImagePageBackground,src/features/editor/sei-pro-editor.js,4679,getImagePageBackground,feature,editor,moderno,substituiselecao,substituiselecao,não,16
src/features/editor/sei-pro-editor.js:4751:setTimeout,src/features/editor/sei-pro-editor.js,4751,setTimeout,feature,editor,moderno,,substituiselecao,não,10
src/features/editor/sei-pro-editor.js:4941:getImagemBgOnEditor,src/features/editor/sei-pro-editor.js,4941,getImagemBgOnEditor,feature,editor,moderno,,,não,7
src/features/editor/sei-pro-editor.js:4957:resetOptionsImgBg,src/features/editor/sei-pro-editor.js,4957,resetOptionsImgBg,feature,editor,moderno,,substituiselecao,não,8
src/features/editor/sei-pro-editor.js:4980:getPreviewImagePageBackground,src/features/editor/sei-pro-editor.js,4980,getPreviewImagePageBackground,feature,editor,moderno,,,não,0
src/features/editor/sei-pro-editor.js:4982:getImagePageBackground,src/features/editor/sei-pro-editor.js,4982,getImagePageBackground,feature,editor,moderno,,,não,2
src/features/editor/sei-pro-editor.js:4992:getImagePageBackground,src/features/editor/sei-pro-editor.js,4992,getImagePageBackground,feature,editor,moderno,,,não,7
src/features/editor/sei-pro-editor.js:5049:loadImagePageBackground,src/features/editor/sei-pro-editor.js,5049,loadImagePageBackground,feature,editor,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,3
src/features/editor/sei-pro-editor.js:5061:setTimeout,src/features/editor/sei-pro-editor.js,5061,setTimeout,feature,editor,moderno,,,não,3
src/features/editor/sei-pro-editor.js:5068:templateImagePageBackground,src/features/editor/sei-pro-editor.js,5068,templateImagePageBackground,feature,editor,moderno,,notificacaonovoprocesso,não,20
src/features/editor/sei-pro-editor.js:5160:importDocPro,src/features/editor/sei-pro-editor.js,5160,importDocPro,feature,editor,moderno,,,não,13
